sample_id,group,myeloid_subtype,n_cells,Kupffer_resident_score1_mean,Monocyte_derived_Mph_score1_mean,Inflammatory_Mph_score1_mean,Injury_response_Mph_score1_mean,Neutrophil_score1_mean,Activated_neutrophil_score1_mean,Interferon_response_score1_mean,Antigen_presentation_score1_mean,Neutrophil_inflammation1_mean,Chemokine_recruitment1_mean,IL1_TNF_inflammatory1_mean,IFN_response1_mean,Antigen_presentation1_mean,Kupffer_resident_identity1_mean,Phagocytosis_efferocytosis1_mean,Tissue_repair_ECM1_mean,Endothelial_activation1_mean,ROS_degranulation1_mean,T_NK_activation1_mean,Anti_inflammatory_repair1_mean
AP-300-3,APAP,Resident Kupffer cell,316,1.8183698784985374,0.09872159432506998,-0.01436772630666547,1.334100389537404,-0.006012030273635415,-0.17071448134115816,-0.04039795836323032,1.000693275789163,-0.03562502832749831,-0.04765024657618252,-0.09841924344837015,0.044144529303571996,1.1796619348803792,1.7376168565717216,0.3353667790169658,-2.5429035452059117e-4,0.2452892774982021,0.32172117022728997,-0.009050683497680574,0.9150030623187464
con1,Control,Activated inflammatory neutrophil,3,-0.5231345965543305,-0.18326673599301704,1.938465279793462,0.16308294203681345,1.2903073314211864,1.6375437576676142,-0.05524825732792934,0.010084337655659728,1.6858071902777159,0.429509431724334,0.8342279812932337,0.08233307149483414,0.627593955625624,-0.4688317742625671,-0.13935937955564454,0.0063731316396563875,0.049162953123837304,0.21049502143109056,-0.06029670057179666,-0.24576733478125354
con1,Control,Activated neutrophil,39,-0.5215163313595137,-0.4115508799521336,0.43210216247331257,-0.12214012574017373,1.271588736911369,0.2870344355395925,-0.2415167133048304,1.5523649585301063,1.1168623687139156,-0.07929158026291382,0.16475810260670015,-0.1044028747285189,1.4436657505150958,-0.4546045838398498,-0.09519158376357609,-0.03447370608071914,-0.013846625245532141,0.020599136158225798,0.01141407450977028,-0.3085648769208935
con1,Control,Antigen-presenting macrophage / Mo-Mac,106,0.09992708857607199,0.9061514647722779,0.379086178556537,1.0071048556451991,-0.2963126030510592,-0.024938295073995854,0.05394351355005047,2.0514078441475587,-0.03874323691364779,0.35729925736992446,-0.06044331609111796,0.18137842388108863,1.7485741274321451,0.07806425801310049,0.12771390933529195,0.015511940955371865,-0.038436862908984,0.35401476569915574,-0.08004424281525709,0.3170558747565541
con1,Control,Antigen-presenting myeloid with lymphoid-like signal,7,0.01583276605716085,0.32257343628268736,-0.15593635729841876,0.3632238537674827,-0.32675928766478374,-0.6880648716775509,0.01164868135294354,1.6745503208492216,-0.31366602696143026,0.06923003599835843,-0.2420282649308697,0.047753210699567075,1.584378176886416,-0.008945057163566987,-0.015284628445627517,-0.11178175544473402,0.051683046300837025,0.07586480720596708,0.7737531997199179,-0.052265289445505514
con1,Control,CCR7+ DC-like antigen-presenting myeloid,3,-0.5040909013202609,-0.6587752076139685,0.1826772215483983,-0.38040384525524423,-0.033514707963410974,-0.5906487195826662,-0.1778606728906096,2.0470712312473576,-0.09736066578672534,0.19071029373762427,-0.008379795651115395,-0.036136696221713144,1.8732932967858638,-0.4565970090257031,-0.08363037277933887,-0.08640509186476081,-0.08676067942462087,0.1687058814619679,0.25616949132093436,-0.3524754644889245
con1,Control,Cycling neutrophil,4,0.009467507997128893,0.7810616162884925,0.13844360645618625,0.5806876827639271,1.11665714430403,-0.35077141934402234,-0.006531582058954488,0.7672963854575159,0.7289778441644701,0.026061311895045597,-0.06282007882463277,0.07353728235494744,0.9241911275136058,-0.043785369179131395,-0.022533048328200467,-0.07323501892639372,-0.036465546186484996,0.4300771620964776,0.1617328037782885,0.3063473686722322
con1,Control,DC-like antigen-presenting myeloid,95,-0.6155126744110334,0.39372904209237247,-0.037635107230149754,-0.04208874234176676,-0.32923059814341554,-0.5561322115253383,-0.1667827252162807,2.12245983974054,-0.2614913815507675,0.0425400859821735,-0.12492120206213499,0.04930748781028657,1.7160334921648615,-0.554006305970446,-0.0768468155822254,0.045793578435258615,-0.058302911841937595,0.20450759686875108,-0.0436113029086322,-0.25805369058227906
con1,Control,IFN-responsive inflammatory neutrophil,3,-0.5566299749029326,0.18199662176027653,0.836409185350575,0.058909608643238756,1.6772405832073662,0.8090002028270868,0.6711580345494694,0.11753606369160605,1.5428671828733678,0.12453527535445749,0.3046689649364992,0.604845742852685,0.5981562644524048,-0.4859594886830602,-0.06602112941581657,0.0892059505381277,0.006451019391668196,0.14301932359004638,0.015994502968201256,-0.34672895993920194
con1,Control,Inflammatory neutrophil,85,-0.5883222599664251,-0.23762925874633395,0.47865633084948034,-0.10224449460594151,1.2665603828768766,0.39559868025608996,-0.09235542999365567,0.09844259407524544,1.146886076317167,0.05072711196040061,0.14496652571628696,-0.013803263863124892,0.6558518032565366,-0.5135977896953235,-0.12386575080052052,-0.031370059000651186,-0.04283409169710737,-0.04592528586251987,0.6119381511037714,-0.3556633935763144
con1,Control,Mature neutrophil,36,-0.39352186497730396,0.8230984285073728,-0.14304089194207156,0.1708992669366022,3.2126118934519723,-0.08890909163486095,-0.13054582928606784,0.1527690862465093,2.1666888537300095,-0.1331477421809145,-0.08467633562587167,0.03395959943483623,0.5080722195686419,-0.3513761818347319,-0.0714534996775793,0.20392422493990991,-0.037467828613002865,0.3206079944190972,0.057400728879562234,0.07404661660693301
con1,Control,Monocyte-derived macrophage,45,-0.6170807481663345,1.7643602527233735,-0.045972509071005765,0.595958932744002,-0.295683321332505,-0.43256526967561826,-0.17883928270530225,0.21819317575579,-0.21259015815179053,0.0819803902857367,-0.20664278173161452,0.07502184390545749,0.6790372200011984,-0.5243724307133386,-0.0734573985171802,0.15734608891477214,-0.03958626164049607,0.45374438197462985,-0.027156509780183972,-0.08401921169832884
con1,Control,Neutrophil with erythroid/ambient signal,11,-0.4685864066805661,0.1364763358212684,0.5713393335833428,0.23989190881797212,2.0780415280190465,0.7079303284193564,-0.12503122634129718,0.15026784081472339,1.731856750566179,-0.01247459440968077,0.3142230405836335,0.013722133338506035,0.640530206846617,-0.41134552538453795,-0.06983126930578401,0.15043056878520458,-0.03462471159756775,0.20736066644617732,0.022625843015556084,-0.13011030343111588
con1,Control,Possible doublet / hepatocyte ambient-contaminated neutrophil,1,-0.6824373055998776,0.4417447960628569,-0.29156875398056165,0.45064577768709957,-0.3785349261801426,-0.8495171301643478,0.17576383701627218,-0.43153932502187886,-0.38637401129778876,-0.3829110234788483,-0.14765699836336327,0.29553895248166473,0.44315473204619527,-0.4876012729168235,0.010703334445908763,-0.1263842481746501,0.004555596284167074,0.4759038004053169,-0.17897953527969163,-0.3853325614564127
con1,Control,Rare injury-associated macrophage-like cells,1,0.8298946233591825,0.15420897798439903,-0.24187826798620493,0.8931384855071978,-0.5377890981908038,-0.3701055230278145,-0.31611735045198674,-0.3461022804232522,-0.590186589929693,-0.32353261206674117,-0.1847811893432728,-0.1082587824151155,0.27277348217462916,0.9097320513488053,0.11647725109989748,0.23601936871495938,0.24241929239110274,0.5254486242762337,-0.2639857547318148,0.5177670403884118
con1,Control,Resident Kupffer cell,57,2.1774281460430953,0.16563493007204802,-0.14745956939243526,1.4516666085801682,-0.2799439217504411,-0.49411760737881344,0.07124650486080729,0.9408284401381329,-0.24799770698042276,-0.036807171883704526,-0.13036021142636858,0.17712046799677936,1.1236270171357592,2.106613006786486,0.48645252432450803,-0.03130882241409351,0.21287645501389518,0.47763838992011404,-0.06000545306834179,1.1237263353986606
con2,Control,Activated inflammatory neutrophil,70,-0.4450370812497642,-0.07107750094943709,1.6277245094880817,0.2639562942465459,0.8863501020916503,1.4764283395657758,-0.13424180904162966,0.1894775199873975,1.3388304433466638,0.37615626415186876,0.6229247018862678,-0.054534720844482,0.6290896609679848,-0.3811550323344844,-0.06581601178905495,0.08518560556009672,-0.01039516346756298,0.21261014771028128,-0.04302184567845368,-0.08490373529224321
con2,Control,Activated neutrophil,58,-0.4613352546981079,-0.29822142988136363,0.47786519995864146,0.03482370371396123,1.139948812476725,0.2832518095692488,-0.22498791072862898,1.4155865047287548,1.0209901807477548,-0.06441014022507245,0.15434049379099993,-0.13552297271199773,1.3643996174987616,-0.4021255431478279,-0.061827107166758676,-0.010585649632988789,-0.01644652619821105,0.00932527142549102,-0.06302110672184867,-0.2487035684048444
con2,Control,Antigen-presenting macrophage / Mo-Mac,280,0.1647180100468281,0.9235902784936972,0.22068032216333602,1.310762770473327,-0.40800540662343904,-0.14827448891616465,0.05419902012778313,1.6450011698878793,-0.16342316032021253,0.2934230351315429,-0.1346104595578095,0.16132988150393915,1.506011432550025,0.1264704786829515,0.127063844068958,0.04332926778421995,-0.038747774143114234,0.36964921399283796,-0.11235065851330242,0.37810511932465013
con2,Control,Antigen-presenting myeloid with lymphoid-like signal,30,-0.06932620860571101,0.31659865719452174,0.03175801834981369,0.396434864881088,-0.49508912273820954,-0.5350678487321509,-0.1696821959968906,1.6177290643736024,-0.3460480345109453,0.21675715603681295,-0.2596833788339498,-0.03300974014348338,1.5089842948459222,-0.11347599300927223,-0.03254979322989296,-0.05298173377423782,-0.06035610552102811,0.10328647911052997,0.5979125523952363,-0.03356772255019776
con2,Control,CCR7+ DC-like antigen-presenting myeloid,4,-0.6295075875400324,-0.1864196905660537,0.4004185436925497,-0.13174984815568672,-0.4193945314786205,-0.2261981689021521,0.10047625856643015,2.596809670972845,-0.17050180291045014,0.21542270037701244,0.08729603535596935,0.14780161951324916,2.0829640260484297,-0.5527270886091081,-0.14443930218970408,-0.10572018197142788,-0.03810630136166064,0.0871012580005177,0.13578658737043509,-0.4443778420319219
con2,Control,Cycling neutrophil,15,0.6042531812399116,0.5383947518866967,-0.011106298817559026,1.1128556901981794,0.4954628508956145,-0.2857587191141637,-0.07945725510633558,0.7854284137135084,0.3175351717904878,0.07455978171292592,-0.16385880064630773,0.048289208062314404,1.0051987122313084,0.5624745246149035,0.14589511192712118,0.04849300852553571,0.021931315860360488,0.40855421510785817,-0.0531899825204695,0.589330819356967
con2,Control,DC-like antigen-presenting myeloid,200,-0.5918972903636501,0.2611911241915159,-0.0025857692553080806,0.0482288903173885,-0.4277046596778844,-0.5266117217846726,-0.23557399305075655,2.3453790368713334,-0.3102940288510017,0.042141026258798786,-0.11685150508161513,-0.009068397235300384,1.841925656478238,-0.5323420282667675,-0.07493435081382538,0.02410353696053899,-0.0559735209369944,0.2331240177312365,-0.1227075228016185,-0.2787247364910059
con2,Control,IFN-responsive inflammatory neutrophil,56,-0.4193054588832024,0.02768617402103256,1.063909050977616,0.21806768130084864,1.2625202249211274,0.9872909537176213,0.9930729938954204,0.0841508634635842,1.386073571472345,0.1781981446827247,0.5357092710753011,0.85269749224649,0.6858201898862473,-0.37138415920515583,-0.07663521371771036,0.03375890041621305,-0.011594175885506078,0.09652340978282586,-0.015702338789358693,-0.11486139907546221
con2,Control,Inflammatory neutrophil,670,-0.4430084536958188,-0.18298524196404536,0.8235278007060415,0.1531782622416248,1.6606686683341203,0.8485005384391994,-0.13398020192833923,0.0997379338658288,1.5617016725628405,0.08037288763118428,0.3413172241185922,-0.019447156360914503,0.6071674056609924,-0.3827864926210463,-0.06653891686571872,0.04842254671751132,-0.012316807388206267,0.06064956204271774,0.08533557632329601,-0.20993701855289781
con2,Control,Mature neutrophil,47,-0.41106517396755815,0.8500209313731776,-0.28558511417964744,0.1536564197228774,3.2454612698298226,-0.388262174816812,-0.1996041392407382,0.1536554406004077,2.083838764028635,-0.1579367685284472,-0.19177955928751048,-0.05962740157770766,0.5242646332939779,-0.3589478780023107,-0.0752683441389281,0.1542453460448661,-0.04102735736823102,0.40540830325426963,0.06725353308770231,0.05215240056220641
con2,Control,Monocyte-derived macrophage,101,-0.5827639628437766,1.817328443555544,-0.028585593433738607,0.6522603150341436,-0.3282564604847994,-0.401458601104411,-0.2460375871503947,0.0941330264135847,-0.2375132657274206,0.11128302653553276,-0.2101807208715997,0.0163685297584606,0.5694872752663458,-0.480832502886445,-0.02833624770476721,0.16694068704622586,-0.061386291867338495,0.4864426590514384,-0.09707554017781646,-0.07319864810847855
con2,Control,Neutrophil with erythroid/ambient signal,29,-0.40278958069687953,-0.005369307062820554,0.8857209459324147,0.15505163326046,1.74193238436298,1.0884638967228488,-0.08259695068168418,-0.12451382233252725,1.6852853993538441,0.10818069783379483,0.4393793084839858,0.033100212729816975,0.4133207765586755,-0.33847394461619645,-0.05564250570431797,0.07336400880109835,0.005587111891208911,-9.630201135220483e-6,-0.01574621121229274,-0.1313573452674953
con2,Control,Possible doublet / hepatocyte ambient-contaminated neutrophil,102,-0.38192374601689716,-0.12838212766136348,0.7979630638697341,0.34648210319589084,1.4988885479186151,0.7556638023372587,-0.14567769501810918,0.11733129639170625,1.4164277719745746,0.06470545177582605,0.30085956895952165,-0.07168964656793729,0.6220644058410884,-0.31771956360394404,-0.03456853626293016,0.051622261851826654,-0.015008459879048247,0.11475554910592652,0.005953883382743711,-0.1401228703720338
con2,Control,Rare injury-associated macrophage-like cells,6,0.628645533243588,0.0763194612696298,0.1504595039669812,0.9567768481243275,-0.3736149188470287,-0.004250272765950654,-0.4258430103038106,-0.23815487569966465,-0.21399553743690317,0.07256066580919285,-0.09073331928501517,-0.23758432967737556,0.43369378629832445,0.6658373734098737,0.3794348690996003,0.30942300516729565,0.14988414537244735,0.6633522634667403,-0.15268703150138951,0.25333702848652306
con2,Control,Resident Kupffer cell,274,1.8385283815119744,0.06252697456120787,-0.12620746963563093,1.40501193285265,-0.28646182264698805,-0.4327155897786487,-0.03266222147655648,0.6967533273512581,-0.2499771319719489,-0.015572591413688979,-0.11450741670012747,0.048036583676755146,0.9907321967456029,1.7733905124132494,0.42296537456559374,-0.02318051259218496,0.18204506515423077,0.37840967416899446,-0.01600518254453652,0.9187036851679613
con3,Control,Activated inflammatory neutrophil,62,-0.4593774460496964,-0.2418214890145707,1.4661467278997042,0.34457362754122406,1.195615088280238,1.520680129114151,-0.12039130030846633,-0.1580070484143004,1.489053729977493,0.38885901412575874,0.6076574697120759,-0.025591391361444164,0.5285817261662857,-0.3948580546159229,-0.04899306968596902,0.04651531260893006,0.016004768328376426,0.19296412092880308,-0.06462831851999745,-0.0922842759245687
con3,Control,Activated neutrophil,27,-0.49311414709153334,-0.45927806812923866,0.3102661091531715,0.1028177480238246,1.2261627814484455,0.16852790172734364,-0.3415821297766848,1.567324779501068,1.0145547011930993,-0.15335827524671883,0.10067410457306332,-0.14577819200235684,1.3969695052851698,-0.4205334624164268,-0.08374331900887337,-0.009969288844368892,0.014321409842471239,0.08151729806890712,-0.16203850219799934,-0.2625911172193127
con3,Control,Antigen-presenting macrophage / Mo-Mac,127,0.22892902206195134,0.6643999810546907,0.37187680875909357,1.1828962507361558,-0.37660653708713343,-0.06561382602849251,0.020476479089757332,1.9183415370195362,-0.11584179505454421,0.33177043708771947,-0.039679095674626935,0.1426136978680501,1.6773017250028657,0.17606668165686032,0.14166446951128558,0.06037431071565005,-0.008180528788530443,0.3605620154311392,-0.13858766912849926,0.4052450627810359
con3,Control,Antigen-presenting myeloid with lymphoid-like signal,18,0.17572199718111978,0.34263452080677304,-0.14427164438278117,0.6306327449987312,-0.4129111128027253,-0.5800765986876018,-0.031403625375029505,1.711049327458509,-0.35812529188430414,0.1407446816755376,-0.23974905166905275,0.04362122166556852,1.587531925551811,0.11640878323998598,0.0432705991822803,-0.020502416606194906,-0.03609234998425445,0.17811377119671054,0.5773932014781455,0.15921637024071295
con3,Control,CCR7+ DC-like antigen-presenting myeloid,6,-0.5363961151699399,-0.6171783061615908,0.12188793235018226,0.07872926419065582,-0.31901020558605386,-0.5113279312096153,-0.21281984157104455,2.4471595046589565,-0.23557265644498096,0.2391142147233931,-0.08972215286203826,-0.20294125609473843,2.007485722322282,-0.496004548819366,-0.0933049892960659,-0.0699017986068606,-0.02561832906513506,0.09394034405056939,0.12127022099178589,-0.3439901014336737
con3,Control,Cycling neutrophil,6,0.5884244319043573,0.44595056162731345,-0.4553883017082417,0.6872464772042279,0.9760609152614057,-0.8901224017941437,-0.20327486868593347,0.045630321913437695,0.40649493714349144,-0.2567910670642493,-0.29073143975842186,-0.09402523666415372,0.5286783022993932,0.6055423337595464,0.11382108705952486,0.03109427826018927,0.08916545007797008,0.4601437648112261,0.002950011606884197,0.41819629594134095
con3,Control,DC-like antigen-presenting myeloid,140,-0.6045816796424848,0.23562758564780978,-0.06914295037404135,0.10711353506555339,-0.4529800006383214,-0.6904019247947762,-0.22330705399632972,2.0631656362518545,-0.4135837835059514,-0.0017849694449003474,-0.1473335526059556,0.015378407078547882,1.6613615119215215,-0.5436406527348385,-0.08092705620829646,0.059522954464317775,-0.045658860683489726,0.21367157263318173,-0.1633997640622955,-0.24461447084792048
con3,Control,IFN-responsive inflammatory neutrophil,40,-0.44753494534918237,-0.30572557302959447,0.8662092225808733,0.1968459088808384,1.5638317206062204,0.9628588373381832,0.6790116544102374,-0.2093279706210728,1.5266273639188124,0.08783854565047444,0.38478797937469617,0.7071024182415286,0.5406516293991671,-0.3834127204733931,-0.061846044097220235,0.03333643820663031,0.0011693213432552392,0.06960518080206352,-0.035617230722166535,-0.18371102263783415
con3,Control,Inflammatory neutrophil,700,-0.45555250194514535,-0.20041940347694318,0.739576734326495,0.16527062699233977,1.7586266743408105,0.7645034478252513,-0.14810146897294818,-0.21101264722797916,1.5896221393325005,0.05363004428302389,0.31429940336700923,0.002442925974402259,0.43904606864659024,-0.39292443912189934,-0.055314744996398484,0.07479890125847975,-9.575130962678373e-4,0.06945381502384144,0.024655924060335746,-0.19159204735184787
con3,Control,Mature neutrophil,29,-0.4377032500323049,0.8431991554916752,-0.08529501478050054,0.2826357885624377,3.212309815224338,-0.10421241311115705,-0.1573140156071175,-0.1331480767308589,2.1518603479648037,-0.12408504740375129,-0.05621482052138275,0.021691615828729242,0.3866571434303178,-0.3795307994394755,-0.05541400615055083,0.2276735604852506,-0.018099098983389787,0.4027073931605032,-0.051981785791397256,0.06146754412064091
con3,Control,Monocyte-derived macrophage,32,-0.6117191727863952,1.5250758652977436,-0.08292149205823568,0.7417437207435748,-0.39325417417291175,-0.5585535236749242,-0.26279460815107325,-0.03943754362028535,-0.35648339934818046,-0.028802317257384916,-0.1462554615283171,0.009825378457591481,0.5123621359401574,-0.5159472961804346,-0.01669406198478539,0.1516733481116039,-0.044406613904684915,0.46811160263449003,-0.13658227967275482,-0.06688202209236796
con3,Control,Neutrophil with erythroid/ambient signal,5,-0.46157938009679905,0.09510535755591737,0.62665353252029,0.3863107369422526,1.7762383685044976,0.8465024460246525,-0.1995561098404143,0.09887545647758025,1.5280812271465132,0.01205433836548218,0.24635334205588655,-0.05974003527870574,0.5454359647091787,-0.3761710611130985,-0.09236203870526016,0.10557429373534032,0.010705841840512575,0.01425063550882344,0.034939484825019726,-0.12978567277454262
con3,Control,Possible doublet / hepatocyte ambient-contaminated neutrophil,131,-0.422043641306816,-0.14760193733505142,0.8115322694157956,0.30987213117668855,1.6523840365319418,0.7857386257439252,-0.1464267346308916,-0.1109622444990901,1.5209968495768773,0.07352622239510825,0.3389323284619342,0.004255775480546106,0.5010215422990016,-0.36587935705918,-0.0537497460912863,0.05123394139120278,0.0018088252401499214,0.08001856282213286,-0.020291334831410806,-0.1462878045229155
con3,Control,Rare injury-associated macrophage-like cells,2,0.9619026517130078,-0.011970462762024126,0.0941504506994606,1.0275715086380561,-0.5176251928498525,0.01001840854988345,-0.39653686337858607,0.5117825458816512,-0.27545436087968767,0.06940076028905998,-0.04628913774188925,-0.16116690612858436,0.9334667850442556,0.9107752359516348,0.2767123473098003,0.28459502640561385,0.18404808005724632,0.7139069241830351,-0.15537112111633972,0.12530203252760036
con3,Control,Resident Kupffer cell,350,2.0340758155621432,0.11853590774068734,-0.14813964366069376,1.5179602451910765,-0.30125440610648807,-0.4581430122955205,0.0017591682259762084,0.7149177980216656,-0.2908360185074773,-0.05996015514286983,-0.10147876285130904,0.09761466809585942,0.9848287831400635,1.9392599901618348,0.479439994631748,0.005342886818037598,0.229046667448755,0.42418803419700646,-0.09628017264297821,1.0586985514066303
